graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
152,0,400593,flow,0,400593,flow,1,5.793049213945737e-10,2.2627461667491486e-08,0.13838140232297103
152,0,400593,flow,0,400593,flow,2,3.204718997853119e-26,3.7620614322623566e-24,0.2344143751518324
152,0,400593,flow,0,400593,flow,3,6.840686031745936e-23,6.920787741719541e-21,0.21844019647181465
152,0,400593,flow,0,400593,flow,4,3.405741037728295e-13,1.961706837731498e-11,0.1622756848712938
152,0,400593,flow,0,400593,flow,5,8.882244639655067e-08,2.516491516324227e-06,0.1196546082709523
152,0,400593,flow,0,400593,flow,6,2.985565729309394e-08,9.192903742420942e-07,0.12396330428214945
152,0,400593,flow,0,400593,flow,7,0.0007576071087044375,0.007972868963710524,0.07551169267520337
152,0,400593,flow,0,400593,flow,8,1.0635146033038375e-09,4.0336989343920787e-08,0.1363169838470419
152,0,400593,flow,0,400593,flow,9,0.00020122448466450326,0.0026294306526033094,0.08332509246375737
152,0,400593,flow,0,400593,flow,10,5.968096589008164e-05,0.00090527307810798,0.08994712052895776
152,0,400593,flow,7,408093,flow,7,0.0009422843886120318,0.009555831926507118,0.07415627370386406
152,0,400593,flow,10,400497,flow,7,0.0020870707909962333,0.018314332352434955,0.06901941907926538
152,0,400593,flow,11,405841,flow,2,0.002003980964483176,0.017737593894460835,0.069289857487838
152,0,400593,flow,11,405841,flow,7,0.00018169584946692212,0.0024099664405806067,0.08389955880425477
152,0,400593,flow,11,405841,flow,8,0.0002758648510824867,0.0034257577780799618,0.08152669503639899
152,0,400593,flow,13,400183,flow,3,0.0015169424646371784,0.014123257429380627,0.07111933267031421
152,0,400593,flow,13,400183,flow,5,0.00012356016107806182,0.0017196517263441593,0.08603802297765074
152,0,400593,flow,14,401469,flow,2,0.006159968540202249,0.04228676957520057,0.06144519368260033
152,0,400593,flow,15,401472,flow,1,0.00034320591269276996,0.004117327250299268,0.0802604225455273
152,0,400593,flow,16,405838,flow,2,0.0026117456650015455,0.021857305836510414,0.06750980576472693
