graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
227,0,400593,flow,0,400593,flow,1,5.2486095257214524e-06,0.0001187741914673477,0.10197422195105764
227,0,400593,flow,0,400593,flow,2,5.284218838488908e-12,2.8969321551106704e-10,0.1539538098998202
227,0,400593,flow,0,400593,flow,3,7.694408730475561e-23,9.80526422290691e-21,0.21818426738120925
227,0,400593,flow,0,400593,flow,4,1.712989340648702e-26,2.5085132039330142e-24,0.235729178562742
227,0,400593,flow,0,400593,flow,5,1.7109595252785475e-20,1.885547231939624e-18,0.2061049393996743
227,0,400593,flow,0,400593,flow,6,5.927865367322073e-13,3.581591382773616e-11,0.1606614434047062
227,0,400593,flow,0,400593,flow,7,5.595525062548141e-14,3.7535199177341565e-12,0.16759262610599504
227,0,400593,flow,0,400593,flow,8,1.7470724316468628e-13,1.1050297078644872e-11,0.16428642237604885
227,0,400593,flow,0,400593,flow,9,0.00011718950419586593,0.0018422804153061894,0.08632782823398195
227,0,400593,flow,0,400593,flow,10,1.6600612248961846e-08,5.921935996326604e-07,0.12622354971746372
227,0,400593,flow,0,400593,flow,11,0.0020244393840627554,0.020118652263977695,0.06922232909717348
227,0,400593,flow,0,400593,flow,12,8.387782663352801e-06,0.00018000606609877844,0.0997814653661073
227,0,400593,flow,11,405841,flow,2,0.005202376396924846,0.041984431224949256,0.06267848519999208
227,0,400593,flow,13,400183,flow,3,3.7920717270048575e-05,0.0006897578888699361,0.09230627351559552
227,0,400593,flow,13,400183,flow,9,2.7142491295026822e-05,0.0005140533204494339,0.09401072274717695
227,0,400593,flow,17,400260,flow,5,7.670713948723938e-05,0.0012691491481611418,0.08861674845540893
227,0,400593,flow,17,400260,flow,11,0.00022948262218128784,0.00330344860987392,0.08258032721149501
227,0,400593,occupancy,0,400593,flow,1,4.0910203775353633e-08,1.356347508131448e-06,0.12273351657411874
227,0,400593,occupancy,0,400593,flow,2,5.62901657021313e-13,3.420161966711775e-11,0.16081661769147607
227,0,400593,occupancy,0,400593,flow,3,8.544672243410805e-17,7.457168503340339e-15,-0.1852701080173317
227,0,400593,occupancy,0,400593,flow,4,1.3638993545344227e-26,2.010936932282835e-24,-0.2362426598757036
227,0,400593,occupancy,0,400593,flow,5,3.2683580537020435e-06,7.690254244004808e-05,0.10419591113903817
227,0,400593,occupancy,0,400593,flow,6,0.002043954576470663,0.02026132118025072,0.0691584946927422
227,0,400593,occupancy,0,400593,flow,7,0.0015903897389028475,0.016519556797452036,0.07081156098793151
227,0,400593,occupancy,0,400593,flow,8,0.0031449484833681396,0.028500477130586035,0.0662368976582099
227,0,400593,occupancy,13,400183,flow,3,1.888432851149033e-05,0.00037217289767170724,0.09582795634828245
227,0,400593,occupancy,13,400183,flow,9,9.804711164618215e-05,0.001575757151456499,0.08729774131009874
227,0,400593,occupancy,18,404528,flow,5,0.000386956396939911,0.005151468828290957,-0.07955715426225338
227,0,400593,speed,4,400316,flow,12,0.0015661910795147203,0.016327088473705578,-0.07091149111323371
227,0,400593,speed,7,408093,flow,10,0.002217833753686534,0.021664157035884465,0.06861317175648099
227,0,400593,speed,15,401472,flow,1,0.00439201646251318,0.03695260950261758,-0.06389433772673413
227,0,400593,speed,19,401795,flow,10,0.0010660986258768988,0.011909672176069088,0.07337944495026893
227,0,400593,speed,19,401795,flow,11,0.00028411754557113305,0.00396315078097286,0.08135683838847357
227,1,400125,flow,0,400593,flow,3,0.0016278837931171988,0.016832115812030393,-0.07065945549026416
227,1,400125,flow,1,400125,flow,1,1.8130954954316712e-128,1.0443430053686425e-125,0.5037396741664365
227,1,400125,flow,1,400125,flow,2,6.210581458889496e-14,4.121307511889804e-12,0.16720948453041534
227,1,400125,flow,1,400125,flow,3,0.0001326761870060099,0.0020519991863175826,0.08562541021985655
227,1,400125,flow,1,400125,flow,7,0.0014313553652928318,0.015129569801969743,0.07149577641585281
227,1,400125,flow,1,400125,flow,10,0.004242471058007209,0.03604223199722938,0.06414068667360091
227,1,400125,flow,1,400125,flow,12,0.0028090666974839784,0.026097135770173738,0.06701323878792939
227,1,400125,flow,2,400331,flow,1,0.004430987910469647,0.037204796449424433,0.06383138822775428
227,1,400125,flow,2,400331,flow,12,0.0029258180160676647,0.026932737757111254,0.06673422422007803
227,1,400125,flow,3,400039,flow,2,0.00026752477808521485,0.0037645180499287566,0.08170325497619714
227,1,400125,flow,3,400039,flow,12,0.00035766906944109325,0.004831552157553229,0.08001909978166166
227,1,400125,flow,4,400316,flow,3,0.003179830430662072,0.02872619711514042,-0.06616066198375341
227,1,400125,flow,5,400503,flow,8,0.001642407061584234,0.016952184832628163,0.0706014020550579
227,1,400125,flow,5,400503,flow,11,0.00011584332149050338,0.0018244372906998708,0.08639096304276957
227,1,400125,flow,6,405843,flow,1,0.00028214836256872257,0.0039394987921683305,0.0813969443025643
227,1,400125,flow,6,405843,flow,8,0.003286801988212794,0.029538141437651905,0.06593153058919295
227,1,400125,flow,6,405843,flow,11,0.0017408969366729348,0.017772052224447398,0.07021972443982617
227,1,400125,flow,7,408093,flow,8,0.0015019186748724271,0.015778912148465187,0.07118397381839714
227,1,400125,flow,8,401448,flow,1,0.00403034516081396,0.034648937501923,0.06450398153978373
227,1,400125,flow,8,401448,flow,3,2.6080538181827853e-05,0.0004956793882335958,0.09421224404683537
227,1,400125,flow,8,401448,flow,9,1.2282347178163778e-05,0.0002544831645547603,0.0979421067079946
227,1,400125,flow,8,401448,flow,11,0.00015733389025517975,0.00238988187729387,0.08470367479077105
