graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
282,0,400593,flow,0,400593,flow,1,7.784410922897065e-07,1.9875091718035058e-05,0.11054005254212688
282,0,400593,flow,0,400593,flow,2,1.8067688940015044e-19,1.6536528860352753e-17,0.20046806445779564
282,0,400593,flow,0,400593,flow,3,6.271018858696129e-25,7.762407297870279e-23,0.2283982015382008
282,0,400593,flow,0,400593,flow,4,1.0292997011999184e-10,4.710354564813185e-09,0.14431104066526146
282,0,400593,flow,0,400593,flow,5,4.3395068217428146e-13,2.4862956856669707e-11,0.1615947703854723
282,0,400593,flow,0,400593,flow,6,6.125982917683496e-06,0.00012985400492832535,0.10127341670134529
282,0,400593,flow,0,400593,flow,7,1.786616259522046e-11,8.750773516026349e-10,0.15008733739036223
282,0,400593,flow,0,400593,flow,8,0.00011625853616414082,0.001755459196886013,0.08637141641581254
282,0,400593,flow,0,400593,flow,9,2.6730976483936965e-07,7.364656786390797e-06,0.11514213064275072
282,0,400593,flow,0,400593,flow,10,0.0024792853360753155,0.02242100199255885,0.06786275108654882
282,0,400593,flow,0,400593,flow,12,2.0848632972341514e-05,0.00038788154367147006,0.09533544364694263
282,0,400593,flow,6,405843,flow,8,0.004573136940278327,0.036051006536500674,0.06360594989054767
282,0,400593,flow,11,405841,flow,6,0.0009232746167773275,0.00999134855831176,0.07428382922366482
282,0,400593,flow,11,405841,flow,7,0.006585101612509895,0.047571302618800576,0.06095229612652567
282,0,400593,flow,11,405841,flow,11,0.0026326890949625007,0.023498382004623973,0.06745550513255216
282,0,400593,flow,13,400183,flow,3,0.00041291034255659746,0.005142037128407325,0.07917430678825968
282,0,400593,flow,13,400183,flow,4,2.1105514148383165e-05,0.0003916487161555639,0.09527432982301975
282,0,400593,flow,13,400183,flow,5,0.0002806657122444282,0.003718110631388929,0.08142731443560719
282,0,400593,flow,13,400183,flow,6,0.004409550985508182,0.03512031758369349,0.06386595235809446
282,0,400593,flow,13,400183,flow,12,0.0008581372533712757,0.009397092356309028,0.07474015450762804
282,0,400593,flow,14,401469,flow,6,0.002616371227562752,0.023376884597871954,0.06749777879990973
282,0,400593,flow,14,401469,flow,7,0.004209637923023162,0.03386524362655504,0.06419582525178795
282,0,400593,flow,16,405838,flow,5,0.00234652526580417,0.021404115600240737,0.06823423722016131
282,0,400593,flow,17,400260,flow,3,0.000492473146356753,0.0059460145116298855,0.07812669949727787
282,0,400593,flow,17,400260,flow,12,0.006453954249206714,0.04685896194382018,0.06110121900441526
282,0,400593,flow,19,401795,flow,3,0.0013459892655921146,0.013643063414730022,0.07189249841853208
282,0,400593,flow,19,401795,flow,6,0.00252684079962634,0.02274630601038922,0.06773409716827183
282,0,400593,occupancy,0,400593,flow,1,1.8094429809537828e-05,0.0003417924651386245,0.09603989209888872
282,0,400593,occupancy,0,400593,flow,2,1.0637259031784619e-13,6.481376448139571e-12,-0.16573550066099424
282,0,400593,occupancy,0,400593,flow,3,2.7237556385555833e-17,2.1511196267934408e-15,-0.18820850547393284
282,0,400593,occupancy,0,400593,flow,4,5.149007203263609e-14,3.219060943284919e-12,-0.16783150740932407
282,0,400593,occupancy,0,400593,flow,5,4.3232194314603135e-06,9.538461666960447e-05,0.1029044135403248
282,0,400593,occupancy,0,400593,flow,7,0.0006057471746234941,0.00705915239917317,0.07687968197435195
282,0,400593,occupancy,0,400593,flow,8,0.003521181204781016,0.02950824986353829,0.06545232810855728
282,0,400593,occupancy,0,400593,flow,9,0.00041693607202731176,0.005183205269519387,0.07911694587350154
282,0,400593,occupancy,6,405843,flow,1,0.0015988118963296935,0.01575831027183271,0.07077710900174844
282,0,400593,occupancy,6,405843,flow,8,0.00166697678105748,0.01628893846226716,0.07050425648593597
282,0,400593,occupancy,9,402391,flow,1,0.004986082007067997,0.03856046235326486,0.06298526370871683
282,0,400593,occupancy,9,402391,flow,3,0.005882494085094736,0.04365637252638595,0.06178367875528531
