graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
128,0,400593,flow,0,400593,flow,1,9.741756406963513e-09,3.3347375339209493e-07,0.12817836007853928
128,0,400593,flow,0,400593,flow,2,5.021567854500646e-21,5.436885496602203e-19,0.2088205089870952
128,0,400593,flow,0,400593,flow,3,4.133355796353749e-25,5.494183704691753e-23,0.22926014688018362
128,0,400593,flow,0,400593,flow,4,6.989835053129587e-18,6.200428630291543e-16,0.19159544365368725
128,0,400593,flow,0,400593,flow,5,1.8600458098478103e-11,9.079545648070668e-10,0.14995778297389997
128,0,400593,flow,0,400593,flow,6,7.16116321642949e-07,1.7389671216962e-05,0.11095681954698278
128,0,400593,flow,0,400593,flow,7,2.5261551569858967e-05,0.0004334929282316927,0.09437305773845725
128,0,400593,flow,0,400593,flow,8,3.6270188876104857e-07,9.321071739724746e-06,0.11386179044850514
128,0,400593,flow,0,400593,flow,10,0.0012105527375577843,0.01147846318316424,0.07257224431507882
128,0,400593,flow,0,400593,flow,12,0.00030359385147819953,0.0036986052971963394,0.0809736084210091
128,0,400593,flow,2,400331,flow,3,4.108797991057129e-05,0.0006635516755651139,0.09189305183211809
128,0,400593,flow,4,400316,flow,6,0.004021446490166139,0.02989614324129706,0.06451959768210021
128,0,400593,flow,5,400503,flow,6,0.004401986627138951,0.03200076331142692,0.06387818518898675
128,0,400593,flow,5,400503,flow,7,0.0022627352694040742,0.01904718699108652,0.0684787241578482
128,0,400593,flow,11,405841,flow,1,0.0039090590969184,0.029256991161967234,0.06471957082732357
128,0,400593,flow,11,405841,flow,6,0.0013188050067150443,0.012337023882652644,0.07202370920121279
128,0,400593,flow,11,405841,flow,11,0.005375284024162874,0.037357186268313414,0.06244141847968804
128,0,400593,flow,11,405841,flow,12,0.0023935590909092775,0.019915591819584126,0.06810047857685561
128,0,400593,flow,12,404520,flow,6,0.0019058726647504113,0.01657280578043836,0.06962274483346122
128,0,400593,flow,13,400183,flow,5,0.006103087572465746,0.041253854346819004,0.06151344704260195
128,0,400593,flow,13,400183,flow,6,0.001727353659779293,0.015300733668744201,0.0702710134845954
128,0,400593,flow,13,400183,flow,11,0.0016925923267631336,0.015052113067454973,0.07040436749741001
128,0,400593,flow,14,401469,flow,1,0.0057082733427244355,0.039192213669055245,0.06200363226048775
128,0,400593,flow,14,401469,flow,7,0.000899106660352163,0.00898067230687016,0.07444955415565978
128,0,400593,flow,15,401472,flow,12,0.0010522338118363799,0.010249492823299122,0.07346215822330507
128,0,400593,flow,17,400260,flow,4,6.885479810489953e-06,0.0001366970256494329,0.10072093298393058
128,0,400593,flow,18,404528,flow,1,0.0032436043882984986,0.025329665505150964,0.06602322998824758
128,0,400593,flow,18,404528,flow,7,0.0009766211433411508,0.009621444331205865,0.07393179478079588
128,0,400593,flow,18,404528,flow,12,0.005171273994252748,0.03624842390908952,0.06272188156130667
128,0,400593,flow,19,401795,flow,5,0.006908931745677721,0.04536644648324632,0.060595684512645936
128,0,400593,occupancy,0,400593,flow,1,0.00016494907865795575,0.0022116077585424237,0.08444043096757643
128,0,400593,occupancy,0,400593,flow,2,1.3155990065353232e-14,8.838861132554582e-13,-0.17170230126897734
128,0,400593,occupancy,0,400593,flow,3,1.9165387589461304e-15,1.3891690333300811e-13,-0.1770187359006019
128,0,400593,occupancy,0,400593,flow,4,1.1741752535166913e-16,9.570636028664352e-15,-0.18444452809365328
128,0,400593,occupancy,0,400593,flow,5,0.0015029217973808377,0.013683081485111104,0.07117963929408389
128,0,400593,occupancy,0,400593,flow,9,0.0003403694242328762,0.00408783962381436,-0.08030886298305571
128,0,400593,occupancy,1,400125,flow,6,0.0027662093298583728,0.022390901826846863,-0.0671183212397719
128,0,400593,occupancy,1,400125,flow,7,0.0005223822908681757,0.005816215197295152,-0.07777336286060989
128,0,400593,occupancy,3,400039,flow,12,0.0011230507891133354,0.010807706413387413,0.07304979465274865
128,0,400593,occupancy,4,400316,flow,6,0.004396214602333363,0.03197246983515173,0.06388753232984286
128,0,400593,occupancy,4,400316,flow,11,0.0028402083564875403,0.02285285919170455,0.0669377960761562
128,0,400593,occupancy,9,402391,flow,10,0.006240194774839413,0.04197048330578587,-0.061349885296973626
128,0,400593,occupancy,10,400497,flow,9,0.004967448159326777,0.0351620122043121,-0.06301225221551875
128,0,400593,occupancy,12,404520,flow,6,0.006958746198532418,0.04559547945681083,0.060542164895846594
128,0,400593,occupancy,15,401472,flow,12,4.66444089690561e-05,0.0007450917623601346,0.09123616046670509
128,0,400593,occupancy,18,404528,flow,3,0.0006909193155412711,0.007269292360297835,-0.07607779914400364
128,0,400593,speed,1,400125,flow,7,7.836212753450273e-05,0.0011661191558699684,0.08850275480013432
128,0,400593,speed,6,405843,flow,9,0.007683527478897618,0.04914293835669367,0.059800012070089066
128,0,400593,speed,8,401448,flow,5,0.002000144524396122,0.01723643396248005,-0.06930259101385794
128,0,400593,speed,14,401469,flow,4,0.0015862799817894728,0.014288426858487328,0.07082843348343637
128,1,400125,flow,1,400125,flow,1,2.4786076642383727e-115,1.0295754912990164e-112,0.4804412177601702
128,1,400125,flow,1,400125,flow,2,8.970082344425633e-18,7.924489923909761e-16,0.19097061490674874
128,1,400125,flow,1,400125,flow,3,0.0002788950778103423,0.003449260624508098,0.08146378098447526
128,1,400125,flow,1,400125,flow,11,0.0004152302552863813,0.004819437675543168,0.07914118795187128
128,1,400125,flow,1,400125,flow,12,0.0013859026285397852,0.01283133166586342,0.07170420763572256
128,1,400125,flow,2,400331,flow,12,0.007056280111316318,0.04606093998320715,0.060438364723927364
128,1,400125,flow,4,400316,flow,3,0.004161760979793773,0.030664860025088007,-0.06427693049767047
128,1,400125,flow,4,400316,flow,9,0.0048535848368476105,0.03450302204242501,0.06317918296290793
128,1,400125,flow,5,400503,flow,1,0.007819571133925203,0.049794438824523696,0.05966774858945869
128,1,400125,flow,5,400503,flow,3,0.003856720653601446,0.02896563495055328,0.06481448434673222
128,1,400125,flow,5,400503,flow,6,0.004831423427377653,0.03438508930192992,0.06321208396309118
128,1,400125,flow,5,400503,flow,10,0.0018401143092599268,0.016130872191564293,0.06985478548781579
128,1,400125,flow,6,405843,flow,1,0.0024003585482239844,0.019952951564994444,0.06808134100156661
128,1,400125,flow,6,405843,flow,5,0.007024637092045537,0.04589599551971676,0.06047189885227462
128,1,400125,flow,6,405843,flow,11,0.00544268540187501,0.037740611454414194,0.062350867554571546
128,1,400125,flow,6,405843,flow,12,0.007279775457180643,0.04717766272880345,0.060205281604642495
128,1,400125,flow,8,401448,flow,1,0.0005132250455655409,0.00573940511737804,0.07787949765368603
128,1,400125,flow,8,401448,flow,2,0.003286785026541831,0.02560207593700092,0.06593156637942434
128,1,400125,flow,8,401448,flow,3,0.005085624016463107,0.03578741774087087,0.06284261652281452
128,1,400125,flow,8,401448,flow,10,0.0036539112482606682,0.02775610443553031,0.06519367277978895
128,1,400125,flow,8,401448,flow,12,0.007788878498899407,0.04965754887137757,0.05969740737391281
128,1,400125,flow,9,402391,flow,1,2.06389948381513e-06,4.5536495250670896e-05,0.1062861433088934
128,1,400125,flow,9,402391,flow,5,0.00014710875000333249,0.0020123806206915652,0.08507665147642259
128,1,400125,flow,9,402391,flow,11,7.822275302225512e-05,0.0011644462200418406,0.08851226661580458
128,1,400125,flow,10,400497,flow,10,0.00023219010083682688,0.0029536549929773032,0.08251355557982594
128,1,400125,flow,10,400497,flow,11,0.000150631174910367,0.0020540614760504593,0.08494548637862497
128,1,400125,flow,10,400497,flow,12,0.0006419562017939092,0.006879808463779925,0.07652673067631185
128,1,400125,flow,11,405841,flow,11,0.00045846213145094033,0.0052229863076689404,0.07855365732486723
128,1,400125,flow,12,404520,flow,2,0.000320042178996579,0.0038771234247482367,-0.08066747575873866
128,1,400125,flow,12,404520,flow,3,8.050399382495424e-05,0.001192305084472471,-0.08835855566750124
128,1,400125,flow,15,401472,flow,3,1.4662872179718556e-07,4.142812806826956e-06,-0.11762232274470033
128,1,400125,flow,15,401472,flow,4,0.0004298430893915194,0.004949152841608112,-0.0789364618886314
128,1,400125,flow,15,401472,flow,11,6.14803315985296e-07,1.5141284252994508e-05,0.11161452091431275
128,1,400125,flow,15,401472,flow,12,0.0016787638361810925,0.014946949242172958,0.07045811834016873
128,1,400125,flow,16,405838,flow,11,0.006961754224470467,0.04559547945681083,-0.06053894415597452
128,1,400125,flow,17,400260,flow,1,1.7323256634710807e-06,3.879547364538657e-05,0.10707229519919208
128,1,400125,flow,17,400260,flow,2,0.0009505451238637443,0.009403148465975213,0.07410158523640265
128,1,400125,flow,17,400260,flow,11,0.0022635354847870826,0.019050210976583278,0.0684763503204357
128,1,400125,flow,17,400260,flow,12,0.007619114590187399,0.04879848039971766,0.05986336820337673
128,1,400125,flow,19,401795,flow,1,1.707571046454313e-05,0.00030710686597346516,0.09632662103930213
128,1,400125,flow,19,401795,flow,2,2.977832448785376e-07,7.801234796090252e-06,0.11469076961933876
128,1,400125,flow,19,401795,flow,3,0.00047148173048581956,0.005337529024367769,0.07838683355962328
128,1,400125,flow,19,401795,flow,4,3.5471836735370465e-06,7.431539025063065e-05,0.10381948665169476
128,1,400125,flow,19,401795,flow,5,0.0029670083690602022,0.023652843982912113,0.06663820614863784
128,1,400125,flow,19,401795,flow,6,0.00035599608380345953,0.004243661926133955,0.08004654282664767
128,1,400125,flow,19,401795,flow,7,2.219232603924254e-05,0.000386731942273206,0.09502336234729176
128,1,400125,flow,19,401795,flow,9,0.004425621557374436,0.03213764519727276,0.06384002651027888
128,1,400125,flow,19,401795,flow,11,7.365938638517479e-05,0.0011056586142597466,0.08883289198895192
128,1,400125,flow,19,401795,flow,12,0.0001510685266500879,0.002059375308073145,0.08492940248105138
128,1,400125,occupancy,0,400593,flow,6,0.003482804593365542,0.026786034971228664,0.0655287660042695
128,1,400125,occupancy,1,400125,flow,1,8.285392113958175e-09,2.8474855952505425e-07,-0.12884962000806685
128,1,400125,occupancy,1,400125,flow,3,0.0007617336110612092,0.007855270408898374,-0.07547820222131679
128,1,400125,occupancy,1,400125,flow,9,0.0021697765554980586,0.018404544904283553,-0.06875985854870194
128,1,400125,occupancy,5,400503,flow,8,0.0032239629293692343,0.025226444221834978,0.06606529289488496
128,1,400125,occupancy,6,405843,flow,1,0.00021162796654727016,0.0027310076139777104,0.08304010639132191
128,1,400125,occupancy,9,402391,flow,3,0.00031219140983675185,0.0037915852979892267,-0.080811709255204
128,1,400125,occupancy,13,400183,flow,12,0.0017534026552365725,0.015506037810894562,0.07017268920107463
128,1,400125,occupancy,14,401469,flow,2,0.001771577995018034,0.01561517937446576,0.07010487650338536
128,1,400125,occupancy,15,401472,flow,1,0.0001514202259130941,0.0020635185361027332,0.08491650025274669
128,1,400125,occupancy,15,401472,flow,11,0.00014971693860154175,0.0020428843169888198,0.08497925040480474
128,1,400125,occupancy,15,401472,flow,12,0.004369060849638691,0.031821584110723694,0.06393165445419352
128,1,400125,occupancy,16,405838,flow,1,0.0037470189016195004,0.028294217191043945,0.06501727850985194
128,1,400125,occupancy,16,405838,flow,3,0.00014167822658606036,0.0019473431080234832,0.08528477553048663
128,1,400125,occupancy,16,405838,flow,4,0.0012471064290341025,0.011773382372000268,0.07238213051551814
128,1,400125,occupancy,16,405838,flow,6,0.0036283201165182464,0.02760228693636966,0.06524287106022575
128,1,400125,occupancy,18,404528,flow,8,0.0011784455911290263,0.011236131326287193,-0.0727436547578447
128,1,400125,speed,1,400125,flow,1,1.7420406090866472e-10,7.609317928467458e-09,0.14257702298755587
128,1,400125,speed,1,400125,flow,3,0.0024152314844164855,0.020061142112438413,0.06803965228419573
128,1,400125,speed,1,400125,flow,9,0.005988724527519712,0.040697325717925364,0.061652425701490196
128,1,400125,speed,3,400039,flow,9,4.8332801010904176e-05,0.0007684861993636586,-0.09105122495276399
128,1,400125,speed,4,400316,flow,3,0.004522727477597905,0.032639797365891995,-0.06368516046768
128,1,400125,speed,6,405843,flow,2,0.0007855986733507737,0.008066998499822538,0.07528775439558563
128,1,400125,speed,6,405843,flow,4,0.0037821106022966947,0.02851434171365047,0.06495182821309965
128,1,400125,speed,7,408093,flow,1,1.3622255003238516e-05,0.00025170291537207184,-0.09743714209067533
128,1,400125,speed,7,408093,flow,4,0.004086002673057333,0.030240759889682504,-0.06440701265094353
128,1,400125,speed,9,402391,flow,10,0.0011381276544902435,0.010918746318893741,-0.07296511436138015
128,1,400125,speed,11,405841,flow,10,0.0071538745849163985,0.04657133545334364,-0.06033578073511959
128,1,400125,speed,12,404520,flow,12,0.0028154890757359197,0.022713189182407417,-0.06699761790693513
128,1,400125,speed,14,401469,flow,1,0.0016250322662628382,0.014576701391726456,-0.0706709097256772
128,1,400125,speed,14,401469,flow,2,0.003720175649088126,0.02815134732046854,-0.06506772133025998
128,1,400125,speed,16,405838,flow,4,0.00017259428932142623,0.002294882517293202,-0.08418740097700181
128,1,400125,speed,16,405838,flow,11,0.0014888900235915288,0.0135724939901148,-0.07124051446080532
128,1,400125,speed,18,404528,flow,3,0.0020278150661690326,0.017453996983164417,-0.06921124696114833
128,1,400125,speed,19,401795,flow,10,0.00037780600611800986,0.004461787715773107,0.07969786980020685
128,2,400331,flow,0,400593,flow,2,2.0078899276216786e-05,0.0003547682816902107,0.09552295453025601
128,2,400331,flow,0,400593,flow,11,0.005332151115781039,0.03714107194481472,0.06249990481200232
128,2,400331,flow,0,400593,flow,12,0.0023398848989710855,0.019548061813102088,0.06825331889035141
128,2,400331,flow,2,400331,flow,1,6.307448464032192e-60,1.8045150572595412e-57,0.3544585295580574
128,2,400331,flow,2,400331,flow,2,2.497811286966986e-37,4.838809309281337e-35,0.2808115257926369
128,2,400331,flow,2,400331,flow,4,6.352485857244451e-05,0.0009697080884556902,0.08959546433421507
128,2,400331,flow,2,400331,flow,5,1.9932176678464022e-05,0.0003523199805685948,0.0955355023001614
128,2,400331,flow,2,400331,flow,6,4.569888354021785e-08,1.4121543411569466e-06,0.12226792079681152
128,2,400331,flow,2,400331,flow,7,0.004775080448770065,0.03409080736851211,0.06329634970532268
128,2,400331,flow,2,400331,flow,10,0.0034109795226114244,0.02635091476695521,0.06567390755099224
128,2,400331,flow,3,400039,flow,10,0.006960638070929506,0.04559547945681083,0.060540139093056805
128,2,400331,flow,5,400503,flow,6,0.004626817224921455,0.03327336294224202,0.06352246384409196
128,2,400331,flow,5,400503,flow,7,4.665447262000379e-05,0.0007450917623601346,0.09123503949028543
128,2,400331,flow,5,400503,flow,10,0.0016720577544687052,0.014905673750113096,0.0704843313408849
128,2,400331,flow,6,405843,flow,3,0.0077242342180434435,0.04934737033710097,0.059760218018298214
128,2,400331,flow,6,405843,flow,7,0.0008264699127093001,0.008401032283711985,0.07497372132820222
128,2,400331,flow,6,405843,flow,8,0.0011786107225690934,0.011236131326287193,0.07274276219430362
128,2,400331,flow,7,408093,flow,2,0.000659182611985098,0.007010509315055696,0.07636526602286135
128,2,400331,flow,7,408093,flow,3,0.001899737904477731,0.016539435202224503,0.06964407906994721
128,2,400331,flow,7,408093,flow,6,0.0014133125620812118,0.013017400271596886,0.0715777746482652
128,2,400331,flow,8,401448,flow,12,0.0014774306789445966,0.013490806453267083,0.0712906225492782
128,2,400331,flow,9,402391,flow,11,0.005339307415185897,0.0371849234783219,0.062490171712715196
128,2,400331,flow,10,400497,flow,4,0.00043555522330474965,0.0049989334874509,0.0788581958194799
128,2,400331,flow,10,400497,flow,6,0.007486185946263111,0.04811832061874221,0.05999564738217835
128,2,400331,flow,10,400497,flow,10,0.0024544466898457095,0.02031649087860113,0.06793084774888003
128,2,400331,flow,11,405841,flow,3,0.006372212894954031,0.042659165823960045,0.06119542157344317
128,2,400331,flow,11,405841,flow,5,0.0006554588097462984,0.0069863855368961485,0.07639983456104993
