graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
328,0,400593,flow,0,400593,flow,1,1.6606416674174592e-27,2.5713161301947757e-25,0.24029124901592075
328,0,400593,flow,0,400593,flow,2,9.312126770302275e-21,1.0991362745274817e-18,0.20740640101156405
328,0,400593,flow,0,400593,flow,3,1.5181687593350725e-08,5.908548684979742e-07,0.1265325364442783
328,0,400593,flow,0,400593,flow,4,8.694350960385605e-18,8.516915226500184e-16,0.1910489402376849
328,0,400593,flow,0,400593,flow,5,8.2428122855485e-10,3.904490029996658e-08,0.13721589616649196
328,0,400593,flow,0,400593,flow,6,4.188491199519685e-09,1.8022193209088682e-07,0.13137728402469692
328,0,400593,flow,0,400593,flow,7,1.1951143109509838e-06,3.253241224516856e-05,0.10872080509858127
328,0,400593,flow,0,400593,flow,8,0.00561281964211138,0.044728612532597606,0.06212672080678317
328,0,400593,flow,0,400593,flow,11,3.782879640469163e-06,9.25894620216815e-05,0.1035227800844952
328,0,400593,flow,0,400593,flow,12,0.00011058371974175638,0.0017792240941690413,0.08664444962087245
328,0,400593,flow,2,400331,flow,6,0.005804698662290251,0.04588972291151596,0.06188115998233673
328,0,400593,flow,6,405843,flow,2,0.0014792016644419126,0.015616205255105235,0.07128285526227685
328,0,400593,flow,6,405843,flow,9,0.0004550383172901045,0.005937074994543194,0.0785982609921088
328,0,400593,flow,11,405841,flow,5,1.9438078735953585e-05,0.00039910884096634736,0.095684354490372
328,0,400593,flow,11,405841,flow,12,0.0009505533904611884,0.010908104569368629,0.07410153072980591
328,0,400593,flow,14,401469,flow,8,0.0019787177126280166,0.019691454776671346,0.06937412333874259
328,0,400593,flow,15,401472,flow,3,0.0028704615429435256,0.026255333189743872,0.06686522502460228
328,0,400593,flow,17,400260,flow,5,2.9522803363550156e-05,0.0005766786547801644,0.09358495393566045
328,0,400593,occupancy,0,400593,flow,1,6.015273077082211e-06,0.0001394845930917614,-0.10135937183029395
328,0,400593,occupancy,0,400593,flow,3,2.0068089401180486e-10,1.0211324642296784e-08,0.14209731771018852
328,0,400593,occupancy,0,400593,flow,5,2.975866749514109e-05,0.0005804493261936044,0.0935445570586178
328,0,400593,occupancy,2,400331,flow,11,0.0001429764460602576,0.0022104354461132234,0.08523434718150145
328,0,400593,occupancy,3,400039,flow,3,0.002916435796610592,0.02659434230435643,-0.06675626721614529
328,0,400593,occupancy,5,400503,flow,6,0.004974438860775893,0.04078492290482417,0.06300211646252771
328,0,400593,occupancy,7,408093,flow,12,0.0017574024886597185,0.01786768357498231,0.07015771047603826
328,0,400593,occupancy,14,401469,flow,8,1.1439039320768548e-05,0.00024857469751368277,0.09828760168955608
328,0,400593,occupancy,17,400260,flow,1,8.83014399992369e-06,0.0001964275081342448,0.09953545257864575
328,0,400593,occupancy,17,400260,flow,3,0.0031326394805446726,0.028140990966839228,0.0662639833329428
328,0,400593,speed,6,405843,flow,8,0.004552652899919174,0.03795258164456443,-0.06363804156432977
328,1,400125,flow,1,400125,flow,1,2.3989801440546092e-124,1.2337612169423706e-121,0.49659020059687636
328,1,400125,flow,1,400125,flow,2,3.980037356147047e-17,3.681747618534314e-15,0.1871464033765053
328,1,400125,flow,1,400125,flow,3,0.00010078661245772435,0.0016493429493434986,0.08712663902045138
328,1,400125,flow,1,400125,flow,11,7.44023634099823e-05,0.001277968296867151,0.08877943240053056
328,1,400125,flow,1,400125,flow,12,1.228484987110548e-08,4.882295440954524e-07,0.12736775459297395
328,1,400125,flow,3,400039,flow,1,0.0012091199920200467,0.013243910663099902,0.07257980335498722
328,1,400125,flow,3,400039,flow,2,0.00012990038474468065,0.0020398751802872426,0.08576325359382252
328,1,400125,flow,4,400316,flow,2,0.0009718100486724627,0.01111816581108326,-0.07396280341177368
328,1,400125,flow,5,400503,flow,1,6.314173862092198e-07,1.8270081101298254e-05,0.1114998194805369
328,1,400125,flow,5,400503,flow,2,8.769248633593717e-07,2.4424986522968962e-05,0.11007756438373005
328,1,400125,flow,5,400503,flow,7,0.0032326079815127957,0.02889481994648309,0.06604675053110166
328,1,400125,flow,5,400503,flow,10,0.0006852130838132428,0.008347773609907527,0.07612856853001544
328,1,400125,flow,6,405843,flow,12,0.002455932237292021,0.023160068249512184,0.067926757353584
328,1,400125,flow,7,408093,flow,7,0.004401840495904127,0.036902679880275235,0.06387842169498907
328,1,400125,flow,8,401448,flow,1,0.00023563083271686106,0.0033885659032517968,0.08242974618410881
328,1,400125,flow,8,401448,flow,7,0.004037008704799579,0.03440496666943023,0.06449230825322654
328,1,400125,flow,8,401448,flow,8,0.0037775207134532023,0.03261168961254563,0.06496035748783373
328,1,400125,flow,8,401448,flow,11,0.006066546123044044,0.04739146338435853,0.06155759700060481
328,1,400125,flow,9,402391,flow,2,0.005591167819367865,0.04459720269510557,0.06215490344488244
328,1,400125,flow,9,402391,flow,3,0.0013987338098005498,0.014905106211984152,0.07164473748814833
328,1,400125,flow,9,402391,flow,7,0.001053679147143935,0.011847719718016134,0.07345348890079927
328,1,400125,flow,9,402391,flow,10,0.0022410488210819444,0.021677856934782806,0.06854335140927656
328,1,400125,flow,9,402391,flow,12,0.0010450656878803074,0.011772317527100205,0.07350531700386596
328,1,400125,flow,10,400497,flow,2,7.174575125343947e-05,0.0012372919976641058,-0.08897296691411728
328,1,400125,flow,10,400497,flow,3,0.0005906492126885347,0.007391670332602752,-0.07703267955313078
328,1,400125,flow,10,400497,flow,6,0.00015841700675955485,0.002409723483103088,0.08466551179736712
328,1,400125,flow,10,400497,flow,10,0.002203735550576918,0.02140318700200604,0.06865590006498369
328,1,400125,flow,10,400497,flow,11,2.3083012551080652e-10,1.1635777622014985e-08,0.14162118178326666
328,1,400125,flow,10,400497,flow,12,7.444336584033564e-12,4.328335672008748e-10,0.15287596668589543
328,1,400125,flow,12,404520,flow,2,2.1714665637797423e-05,0.0004408240392635567,-0.09513219076186494
328,1,400125,flow,12,404520,flow,6,0.0019781559458573717,0.019691454776671346,0.06937600830908149
328,1,400125,flow,13,400183,flow,3,0.003536196145268378,0.030999122052677342,0.06542262760847342
328,1,400125,flow,14,401469,flow,7,0.002050735623083672,0.020240296759701765,0.06913644458123908
328,1,400125,flow,15,401472,flow,1,0.00034679810763926306,0.004720125472594885,0.08019961070575296
328,1,400125,flow,15,401472,flow,3,2.4489361020073677e-11,1.3686162950416338e-09,-0.14907004155826367
328,1,400125,flow,15,401472,flow,4,1.9984469503785888e-08,7.653626618471191e-07,-0.12551343472220094
328,1,400125,flow,15,401472,flow,11,8.692347447364253e-06,0.0001935615514052246,0.09961079958900547
328,1,400125,flow,15,401472,flow,12,7.480782695212682e-09,3.0748792810008357e-07,0.1292312428090406
328,1,400125,flow,16,405838,flow,1,0.0024966902104077275,0.02350338136622659,0.06781540523930386
328,1,400125,flow,17,400260,flow,1,0.0023412478656330378,0.022366631533690232,0.06824939824954261
328,1,400125,flow,19,401795,flow,1,3.3120189457579234e-08,1.2239454102373164e-06,0.12355950503105834
328,1,400125,flow,19,401795,flow,2,2.4140903714186732e-05,0.0004834895875998455,0.09460132706365429
328,1,400125,flow,19,401795,flow,12,3.177167937034151e-05,0.0006160397436260112,0.09321165412630478
328,1,400125,occupancy,1,400125,flow,1,0.0004562305405384272,0.0059508331374577466,-0.07858269392369233
328,1,400125,occupancy,1,400125,flow,12,0.0009266071115648413,0.010674513925226971,0.07426129347660708
328,1,400125,occupancy,5,400503,flow,5,0.0055723353746008125,0.04448805917256609,0.06217949642519007
328,1,400125,occupancy,6,405843,flow,2,0.0011056725620139925,0.012339202965384776,0.07314871357555969
328,1,400125,occupancy,8,401448,flow,5,0.0002839413462213081,0.003978678610691051,0.08136041638264664
328,1,400125,occupancy,8,401448,flow,9,0.0033980940324021152,0.030001565951312356,0.06570023978320737
328,1,400125,occupancy,15,401472,flow,3,0.0026414029702868545,0.024608283009789112,-0.06743302858072135
328,1,400125,occupancy,15,401472,flow,4,0.0002732217676969121,0.003847190470830053,-0.08158210184079387
328,1,400125,occupancy,17,400260,flow,8,0.0013748343835592114,0.014704839160623406,-0.07175591591444083
328,1,400125,occupancy,18,404528,flow,11,0.006015065163817908,0.04711395354629764,-0.06162020503343396
328,1,400125,occupancy,19,401795,flow,1,0.0016223142937348079,0.016790603135923263,0.07068184470855213
328,1,400125,occupancy,19,401795,flow,6,0.00324228729492978,0.028957372574109262,0.06602604332822429
328,1,400125,speed,1,400125,flow,1,0.00034360472758309665,0.004684040464370392,0.08025364177165421
328,1,400125,speed,1,400125,flow,9,0.004792428983136103,0.0396083665719303,-0.0632703081174551
328,1,400125,speed,4,400316,flow,12,0.0003165658255431561,0.004356688010023684,-0.08073092996246226
328,1,400125,speed,8,401448,flow,5,0.003317361140118029,0.02940573026616042,-0.06586732017442629
328,1,400125,speed,12,404520,flow,12,6.776594905426432e-05,0.0011773415437177043,-0.0892759605893177
328,1,400125,speed,13,400183,flow,4,0.0015829433574177138,0.01645407917238817,0.07084216150710804
328,1,400125,speed,16,405838,flow,2,1.901970136860711e-05,0.00039144883236008913,-0.09579248410465095
328,1,400125,speed,16,405838,flow,3,0.0005444481968757261,0.00689336521249454,-0.07752456460417687
328,1,400125,speed,16,405838,flow,8,7.739171262397452e-05,0.0013178249843735512,-0.08856931673223967
328,1,400125,speed,16,405838,flow,11,0.003970862763924114,0.03399801767751442,-0.06460896643446204
328,1,400125,speed,16,405838,flow,12,0.0009340497493469703,0.010745925212194172,-0.07421123291168381
328,1,400125,speed,17,400260,flow,1,0.005999121741012781,0.047043394302369236,-0.06163969230077254
328,1,400125,speed,17,400260,flow,3,0.004417725780260948,0.03702148471528088,-0.06385275369838936
328,2,400331,flow,0,400593,flow,9,2.7482764423529666e-07,8.628309760875593e-06,0.1150263316613565
328,2,400331,flow,0,400593,flow,10,0.005526469228596636,0.044228134619372854,0.06223970724873061
328,2,400331,flow,0,400593,flow,11,0.005396157423929948,0.04336197929943708,0.062413266964241425
328,2,400331,flow,2,400331,flow,1,7.444886849465418e-72,2.4001426260963137e-69,0.38654821976183623
328,2,400331,flow,2,400331,flow,2,8.611659749474451e-10,4.061394117656073e-08,0.13699349253272206
328,2,400331,flow,2,400331,flow,3,3.020856092048206e-07,9.388559940754136e-06,0.11460197299912439
328,2,400331,flow,2,400331,flow,4,5.612991368120478e-19,6.002010571851599e-17,0.19779630919377722
328,2,400331,flow,2,400331,flow,5,0.004237646943531924,0.03577610864971255,0.06414876379763756
328,2,400331,flow,2,400331,flow,6,3.670132818755822e-05,0.0006963097837955709,0.09247415065237917
328,2,400331,flow,2,400331,flow,7,1.3786955998198058e-09,6.309284948327924e-08,0.13539529243711046
328,2,400331,flow,2,400331,flow,8,5.603616503943641e-05,0.0010007285364628579,0.0902783182028917
328,2,400331,flow,3,400039,flow,2,0.003464326573938894,0.03051772185851554,0.06556584376437764
328,2,400331,flow,3,400039,flow,11,0.0013034878072354925,0.014078535516356043,0.07209874362199256
328,2,400331,flow,5,400503,flow,9,0.0011574340452982527,0.012781263233647325,0.07285817887883575
328,2,400331,flow,5,400503,flow,10,0.0030225065408733846,0.027402367799733516,0.06651073943900158
328,2,400331,flow,6,405843,flow,6,0.0004699265761608901,0.006100008440550016,0.0784065327231435
328,2,400331,flow,6,405843,flow,7,0.0023538425070865794,0.022459457547314033,0.06821326762790131
328,2,400331,flow,6,405843,flow,10,0.0016853282318290395,0.01727311497390617,0.07043255222964966
328,2,400331,flow,7,408093,flow,3,9.424376025473926e-07,2.6048179417816608e-05,0.10976323056562369
328,2,400331,flow,7,408093,flow,7,0.0029896387206542223,0.02714426076760454,0.06658596906165284
328,2,400331,flow,7,408093,flow,12,0.004872083964295699,0.04009792860689163,0.06315182285147485
328,2,400331,flow,10,400497,flow,12,0.0008581268325613477,0.010030053887080687,0.07474023004504268
328,2,400331,flow,11,405841,flow,1,9.57773088113712e-05,0.001576821547504282,0.08742439208864758
328,2,400331,flow,11,405841,flow,6,0.00036399981990764725,0.004915533673026058,0.07991632684181543
328,2,400331,flow,11,405841,flow,7,0.0023676216303815116,0.02253387407633428,0.0681739411060283
328,2,400331,flow,13,400183,flow,4,0.0017053848997273106,0.01745383266245435,0.0703550014467362
328,2,400331,flow,14,401469,flow,9,5.225004728752067e-07,1.5407522476593128e-05,0.11231186402449687
328,2,400331,flow,16,405838,flow,3,0.005364606382455974,0.043124487480851896,0.062455857344816124
328,2,400331,flow,16,405838,flow,6,0.003244212389281741,0.02896621661605737,0.06602193163583363
328,2,400331,flow,17,400260,flow,3,6.011861963270983e-05,0.0010609852149325802,0.08990864680062978
328,2,400331,flow,17,400260,flow,8,0.0020246483662439622,0.02004234863009605,0.06922164253097822
328,2,400331,flow,17,400260,flow,12,0.0021283790991476485,0.02079755193014667,0.06888862341739968
328,2,400331,flow,19,401795,flow,5,6.736188607166012e-05,0.0011729276413928727,0.08930765794831136
328,2,400331,occupancy,2,400331,flow,3,2.269506813888926e-05,0.00045964694964839006,0.09491119981360299
328,2,400331,occupancy,2,400331,flow,9,0.000822491960282677,0.009681649232755218,-0.07500364557432572
328,2,400331,occupancy,2,400331,flow,10,1.166983022214259e-06,3.1826809696752514e-05,0.1088257723006787
328,2,400331,occupancy,2,400331,flow,11,0.0003059580533757236,0.004229564129866003,0.08092866514746078
328,2,400331,occupancy,17,400260,flow,1,0.0029761955274265877,0.027027884545896278,0.06661695600259433
