graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
62,0,400593,flow,0,400593,flow,1,2.1403615892159592e-10,1.215027866677128e-08,0.14180758989230177
62,0,400593,flow,0,400593,flow,2,1.7246485452571836e-23,2.956540363298029e-21,0.22136046875125148
62,0,400593,flow,0,400593,flow,3,8.668984815247094e-28,1.75000067298446e-25,0.24161978249949045
62,0,400593,flow,0,400593,flow,4,2.4845302919484406e-14,2.0963224338314967e-12,0.16986779105978742
62,0,400593,flow,0,400593,flow,5,1.7973188058426272e-10,1.0394132853065797e-08,0.14247124896541122
62,0,400593,flow,0,400593,flow,6,9.50348601153469e-08,3.4454432720672522e-06,0.11938247144384498
62,0,400593,flow,0,400593,flow,7,0.0033797271768729303,0.03046832513374595,0.06573793095366828
62,0,400593,flow,0,400593,flow,8,0.0006659383074159992,0.008521485450346908,0.07630301265229891
62,0,400593,flow,0,400593,flow,9,3.8517068898374165e-05,0.0007498591151012907,0.09222602815319708
62,0,400593,flow,2,400331,flow,1,0.002150225951816366,0.02162238387301374,0.06882038670940047
62,0,400593,flow,2,400331,flow,5,0.0002520583158405525,0.0038436001568344044,0.082044781814613
62,0,400593,flow,2,400331,flow,6,0.0024157423603859167,0.023680524158990603,0.06803822447836366
62,0,400593,flow,2,400331,flow,9,3.841219317236732e-06,9.871545181714863e-05,0.10345207602650774
62,0,400593,flow,4,400316,flow,3,0.0005484926634511264,0.0073327441101908855,0.07747998295655112
62,0,400593,flow,4,400316,flow,8,0.005647156400559291,0.04510208106935873,0.06208222741188668
62,0,400593,flow,7,408093,flow,7,0.0050295548767371025,0.04128382494300643,0.06292265198978557
62,0,400593,flow,7,408093,flow,9,0.0027124015282965906,0.025816257711276235,0.06725237775268263
62,0,400593,flow,8,401448,flow,2,0.0030576545248995743,0.028286360230213192,0.06643111144972655
62,0,400593,flow,8,401448,flow,3,0.0024304607667018606,0.02379240995275785,0.06799720732953674
62,0,400593,flow,10,400497,flow,2,0.0004145955552731773,0.00585311372150368,0.07915023167049168
62,0,400593,flow,10,400497,flow,3,0.0007943081366423892,0.009823679216418899,0.07521958562142118
62,0,400593,flow,10,400497,flow,8,0.00017714325138081695,0.0028384972031347527,0.08404180014139101
62,0,400593,flow,10,400497,flow,9,0.006329701889216686,0.04906569560634502,0.06124484354158081
62,0,400593,flow,11,405841,flow,2,7.527511784305079e-05,0.0013420904213040834,0.08871727553066773
62,0,400593,flow,11,405841,flow,10,0.002080750898366799,0.021085723389501692,0.06903963885254
62,0,400593,flow,12,404520,flow,3,0.0001993655471876541,0.0031559514981702665,0.08337746701736402
62,0,400593,flow,13,400183,flow,6,1.7776279329848105e-05,0.000384929958420771,0.09612775223645603
62,0,400593,flow,15,401472,flow,3,0.0002060070511136351,0.003238538794799504,0.08319240550125828
62,0,400593,flow,17,400260,flow,3,3.4805746147303065e-05,0.0006856398693859975,0.09274593176709559
62,0,400593,flow,17,400260,flow,4,5.066764156510654e-07,1.5930437522653583e-05,0.11244322825897984
62,0,400593,flow,17,400260,flow,10,0.0012692863389136735,0.014357991579227727,0.07226926547617811
62,0,400593,occupancy,0,400593,flow,1,8.200170575678202e-09,3.6633647246049465e-07,0.12888829354727346
62,0,400593,occupancy,0,400593,flow,2,0.006060612075741959,0.04756011656168076,-0.061564789191010695
62,0,400593,occupancy,0,400593,flow,3,5.772264222717335e-12,3.9146281698805166e-10,-0.1536767217264929
62,0,400593,occupancy,0,400593,flow,4,2.2001430728123157e-10,1.2473252066337539e-08,-0.14178461168889328
62,0,400593,occupancy,1,400125,flow,6,0.004724335811142783,0.03945248169015691,-0.0633730157907031
62,0,400593,occupancy,2,400331,flow,5,0.0007450330198802532,0.009375306279879678,0.07561479717559
62,0,400593,occupancy,17,400260,flow,3,0.0028858883395873093,0.027078709007422187,0.06682848757992778
62,0,400593,occupancy,17,400260,flow,4,2.111978268849209e-05,0.0004474618009528486,0.09527095601708666
62,0,400593,occupancy,19,401795,flow,6,0.004244606017157092,0.036346279472980456,-0.06413711471990241
62,0,400593,speed,18,404528,flow,3,0.002174015197057643,0.02176534334018312,0.06874680174992899
62,1,400125,flow,1,400125,flow,1,1.7494657683376894e-137,1.349587878431932e-134,0.5189203857381344
62,1,400125,flow,1,400125,flow,2,2.0003114913626479e-19,2.6588755823651197e-17,0.20027484130355117
62,1,400125,flow,1,400125,flow,11,0.0032121076540735823,0.029326996994373373,0.06609079446308905
62,1,400125,flow,1,400125,flow,12,0.004844667222040361,0.04017225455442453,0.06319240576010077
62,1,400125,flow,2,400331,flow,8,0.001968145075084612,0.02023414260915165,0.06940968170805083
62,1,400125,flow,3,400039,flow,2,0.0019813966583568463,0.020342217083492407,0.06936514106399538
62,1,400125,flow,3,400039,flow,11,0.0005755664326478194,0.007613126114631292,0.07718919968996481
62,1,400125,flow,4,400316,flow,3,1.582905602731977e-05,0.00034817475579440637,-0.09670054020683401
62,1,400125,flow,4,400316,flow,10,0.00012011138884858368,0.0020283511861394384,0.08619311314407253
62,1,400125,flow,7,408093,flow,1,0.0018448028868746724,0.019250117080431364,0.069837990946385
62,1,400125,flow,7,408093,flow,11,0.0012377261608914004,0.014063590255262626,0.07243042128339326
62,1,400125,flow,8,401448,flow,1,0.00045339076981460043,0.0063080454930727016,0.07861983601952938
62,1,400125,flow,8,401448,flow,2,0.00011616712736717445,0.0019738096682940798,0.08637571391843613
62,1,400125,flow,8,401448,flow,7,0.00019097884734789775,0.0030387794495135107,0.08361960854966613
62,1,400125,flow,9,402391,flow,12,0.004844848292327588,0.04017225455442453,0.06319213705521119
62,1,400125,flow,10,400497,flow,10,1.705519986547144e-05,0.0003717379587226873,0.09633255965455964
62,1,400125,flow,10,400497,flow,11,0.001795931420283748,0.0188494259854854,0.07001500815768273
62,1,400125,flow,12,404520,flow,3,0.00011301745303859766,0.0019252184429287928,-0.08652577440444001
62,1,400125,flow,12,404520,flow,7,0.0008410171125365426,0.010306933123852096,0.07486541479513921
62,1,400125,flow,12,404520,flow,10,1.2686719738890501e-05,0.0002884559435368788,0.09778439201995857
62,1,400125,flow,14,401469,flow,1,0.0021268714266181234,0.021442437719930672,0.0688933561380896
62,1,400125,flow,15,401472,flow,1,2.5443290142476287e-06,6.865397465052939e-05,0.10533945597430687
62,1,400125,flow,16,405838,flow,1,0.0015680310135389552,0.016850482533552952,0.07090384324964334
62,1,400125,flow,16,405838,flow,2,0.0001938998225975811,0.003077322680461243,0.08353416028858125
62,1,400125,flow,17,400260,flow,1,1.7997617254356542e-05,0.00038855425556631816,0.09606647106256896
62,1,400125,flow,17,400260,flow,2,0.0009989337689887312,0.011812871206966315,0.07378980738462339
62,1,400125,flow,19,401795,flow,1,6.627506613640259e-08,2.4745746388008575e-06,0.12082649930041989
62,1,400125,flow,19,401795,flow,2,3.0327032335101467e-05,0.0006076659540242966,0.09344844782359797
62,1,400125,flow,19,401795,flow,3,0.0009203298997444496,0.011096358266525322,0.0743038054180107
62,1,400125,flow,19,401795,flow,5,0.00025676152180167044,0.003907043938651695,0.08193889536589206
62,1,400125,flow,19,401795,flow,7,0.0010666480672779114,0.01247068917629385,0.07337618767536454
62,1,400125,flow,19,401795,flow,12,0.00015462207872955555,0.002525396522161361,0.08480031853801137
62,1,400125,occupancy,1,400125,flow,1,0.00024368051070047678,0.0037356274174097223,-0.0822380691628832
62,1,400125,occupancy,5,400503,flow,8,0.00039632129553554004,0.005644932399319264,0.0794163214616111
62,1,400125,occupancy,7,408093,flow,4,0.001813390212026426,0.01898653833241435,0.06995126843550419
62,1,400125,occupancy,9,402391,flow,7,0.004815528537771089,0.03994447635017493,0.06323576577109911
62,1,400125,occupancy,16,405838,flow,4,0.0002419233292840068,0.003712642211392218,0.08227939888535259
62,1,400125,occupancy,17,400260,flow,2,0.003048305941642647,0.02825291067988894,0.06645220896340398
62,1,400125,occupancy,17,400260,flow,3,0.0007897281064831034,0.009778232788784771,0.07525534650034552
62,1,400125,occupancy,19,401795,flow,3,0.0016636285455391788,0.017701663341697666,0.0705174172041274
62,1,400125,speed,1,400125,flow,1,0.0025810549689234117,0.02490542208119084,0.06759010137654393
62,1,400125,speed,4,400316,flow,10,0.0060402399863220815,0.047451967159322414,-0.06158952892252745
62,1,400125,speed,6,405843,flow,8,0.0025644454630521707,0.024800547124211727,-0.0676339211038881
62,1,400125,speed,13,400183,flow,4,0.003134042307301918,0.02878202118950741,-0.06626089155529696
62,1,400125,speed,14,401469,flow,4,0.0005244806071133519,0.007093789050499939,-0.077749286992164
62,1,400125,speed,14,401469,flow,7,0.0039325385551067195,0.03427187120851529,-0.06467736610359447
62,1,400125,speed,16,405838,flow,4,0.001483763124027527,0.016101122069326596,-0.0712628887178035
62,1,400125,speed,17,400260,flow,3,0.0012573232861265607,0.014248784354844548,-0.07232991272048145
62,1,400125,speed,17,400260,flow,9,0.0056872396643348495,0.04533002832089769,-0.06203059518093101
62,2,400331,flow,0,400593,flow,3,3.0385040408209643e-06,8.043098931584905e-05,0.10453013241498754
62,2,400331,flow,0,400593,flow,4,0.005441909882813314,0.04381929299860861,0.06235190366535272
62,2,400331,flow,0,400593,flow,5,0.0017146153902657792,0.018123656682036127,0.07031959227511791
62,2,400331,flow,0,400593,flow,12,0.00012322321520060942,0.0020753383612734217,0.0860529943606715
62,2,400331,flow,2,400331,flow,1,5.328274024653477e-63,2.1117563106883505e-60,0.3630823992943099
62,2,400331,flow,2,400331,flow,2,1.3715954130568529e-13,1.0912140302772752e-11,0.16495372194289357
62,2,400331,flow,2,400331,flow,4,0.0031753222530238206,0.02906843003403879,0.0661538343965168
