graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
275,0,400593,flow,0,400593,flow,1,5.786069460225477e-14,3.9239905915500876e-12,0.16741315403365897
275,0,400593,flow,0,400593,flow,2,2.4509710277979172e-17,2.0480067388949716e-15,0.18838406297795418
275,0,400593,flow,0,400593,flow,3,2.0704856625978774e-16,1.6473061701642972e-14,0.18291623738687823
275,0,400593,flow,0,400593,flow,4,8.438748162510298e-24,1.009844655458296e-21,0.22294103942069043
275,0,400593,flow,0,400593,flow,5,4.3943314947574865e-07,1.3119220495751446e-05,0.11304953356992298
275,0,400593,flow,0,400593,flow,6,4.399117936466443e-10,2.0522882813752735e-08,0.13940648293992478
275,0,400593,flow,0,400593,flow,7,4.262570425485024e-09,1.779159829767662e-07,0.13131292006642808
275,0,400593,flow,0,400593,flow,8,1.770572209408788e-05,0.0003626776645161671,0.09614743996652719
275,0,400593,flow,0,400593,flow,9,1.4024918452690453e-06,3.7307664849521405e-05,0.10801318105072703
275,0,400593,flow,0,400593,flow,10,0.002565615211490832,0.02336803228682352,0.06763082655972269
275,0,400593,flow,0,400593,flow,11,1.2831492385801729e-05,0.0002726613236923929,0.0977290904371419
275,0,400593,flow,0,400593,flow,12,0.004090156595223946,0.03334839001778145,0.06439982364008136
275,0,400593,flow,2,400331,flow,3,0.0005706264263300475,0.007041148705357912,0.07724129449598188
275,0,400593,flow,2,400331,flow,8,0.0011255186303714612,0.012183012987233056,0.0730358622384667
275,0,400593,flow,2,400331,flow,10,0.005351995249086291,0.040798693269900786,0.062472944216467256
275,0,400593,flow,6,405843,flow,6,0.0015987296251624167,0.016076610755823183,0.07077744473500235
275,0,400593,flow,10,400497,flow,5,7.025016986796667e-07,1.9992143203532018e-05,0.1110397858620406
275,0,400593,flow,10,400497,flow,11,2.6338663080977713e-05,0.00051392513328737,0.09416255326464183
275,0,400593,flow,11,405841,flow,6,0.0006967111568379233,0.008275480334176048,0.07602666475021996
275,0,400593,flow,12,404520,flow,5,0.0019144993631626673,0.01854402970597023,0.06959285100572658
275,0,400593,flow,13,400183,flow,1,0.0011312316741672618,0.012230248012512433,0.07300371672622007
275,0,400593,flow,13,400183,flow,2,2.5861393940077545e-09,1.1114529766728909e-07,0.13313546943553164
275,0,400593,flow,13,400183,flow,8,0.0011628098614815514,0.012498976366261015,0.07282869618678489
275,0,400593,flow,15,401472,flow,6,0.0003054546665160853,0.004195752493957038,0.08093820719267344
275,0,400593,flow,15,401472,flow,12,0.006618157130473064,0.04792229098833999,0.06091518109595458
275,0,400593,flow,19,401795,flow,1,0.0009343143948091782,0.01049463906805941,0.07420945966470424
275,0,400593,flow,19,401795,flow,6,6.223024709785337e-05,0.0010919360985488487,0.08972666126951694
275,0,400593,flow,19,401795,flow,9,0.004752262358415405,0.03730246555099705,-0.06333073213615928
