graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
333,0,400593,flow,0,400593,flow,1,5.986575591653757e-14,3.860000978499139e-12,0.1673151892976451
333,0,400593,flow,0,400593,flow,2,6.011372375035843e-22,6.59114940613067e-20,0.21360463814188063
333,0,400593,flow,0,400593,flow,3,6.779403054637107e-21,7.023266473868657e-19,0.20818580316782562
333,0,400593,flow,0,400593,flow,4,8.544505171930997e-17,6.990958777034452e-15,0.1852242838307802
333,0,400593,flow,0,400593,flow,5,6.688200654965302e-07,1.8597034753258602e-05,0.11125188448736231
333,0,400593,flow,0,400593,flow,6,1.0282741397454856e-06,2.757383168032587e-05,0.10938178346190029
333,0,400593,flow,0,400593,flow,7,1.59774696342481e-09,6.847486986106329e-08,0.13486890081661979
333,0,400593,flow,0,400593,flow,8,8.867276085552519e-08,2.8910666180820288e-06,0.11966139007672136
333,0,400593,flow,0,400593,flow,10,0.00018632268860133808,0.002822279154129665,0.08375838805064863
333,0,400593,flow,0,400593,flow,12,0.00027259112717116475,0.0038736633861165518,0.08159539607895734
333,0,400593,flow,2,400331,flow,1,0.0015263273994846544,0.015977064128358875,0.0710792515664323
333,0,400593,flow,2,400331,flow,2,0.0019248299177923843,0.019146362525588535,0.06955721506810497
333,0,400593,flow,2,400331,flow,7,0.001637878849801586,0.01692331172241773,0.07061945172638624
333,0,400593,flow,4,400316,flow,2,0.00584610936586895,0.045082457087743416,0.061829124996876046
333,0,400593,flow,5,400503,flow,11,0.0014856433079302592,0.015592757750871525,0.07125467517034352
333,0,400593,flow,7,408093,flow,5,0.0014750652482995487,0.01549302667798213,0.07130101036999596
333,0,400593,flow,9,402391,flow,12,0.0026886131347669006,0.02478090194621935,0.0673124195857269
333,0,400593,flow,10,400497,flow,4,0.005779458783667095,0.04468013948719014,0.06191303964952699
333,0,400593,flow,11,405841,flow,7,0.003539245540147203,0.03071422405270373,0.06541660972318089
333,0,400593,flow,11,405841,flow,10,0.005208503883699723,0.0413064340144352,0.06266996330969152
333,0,400593,flow,13,400183,flow,2,4.5169560672207135e-05,0.0008236914398646468,0.09140297161915134
333,0,400593,flow,15,401472,flow,5,0.0002673179681099023,0.0038112660799827654,0.08170769833876643
333,0,400593,flow,16,405838,flow,2,0.005032421795727771,0.04029668611222237,0.06291854012186712
333,0,400593,flow,17,400260,flow,4,0.00016727692864583154,0.0025716595435942785,0.08436223968536104
333,0,400593,flow,17,400260,flow,9,0.005715060068875862,0.044309152005642005,0.06199495151002542
333,0,400593,flow,17,400260,flow,10,0.0017707760343431574,0.017965599972668955,0.07010785513410289
333,0,400593,occupancy,0,400593,flow,1,2.904238100232926e-07,8.599251948599204e-06,0.11479554703379469
333,0,400593,occupancy,0,400593,flow,2,1.067601856674323e-14,7.536013105936398e-13,-0.17228694858885418
333,0,400593,occupancy,0,400593,flow,3,3.8733705893529874e-13,2.3337462965139335e-11,-0.1619334479331607
333,0,400593,occupancy,0,400593,flow,4,3.407961006478985e-14,2.2719740043193234e-12,-0.16901181245212238
333,0,400593,occupancy,4,400316,flow,7,0.0015634068084332314,0.016313810174955458,0.07092307993918374
333,0,400593,occupancy,4,400316,flow,11,0.003094368373484719,0.027630573322558877,0.0663488217906049
333,0,400593,occupancy,4,400316,flow,12,0.00023970073692569156,0.0034894978309425086,0.08233208026506217
333,0,400593,occupancy,5,400503,flow,11,0.0023586662078069094,0.022379613480619037,0.06819947656506953
333,0,400593,occupancy,9,402391,flow,5,0.0008523484202298119,0.010012955658600123,0.07478224755753753
333,0,400593,occupancy,9,402391,flow,12,0.0007994681884013583,0.009543251102221244,0.0751795243039992
333,0,400593,occupancy,10,400497,flow,4,0.003226106187928155,0.028494742858003744,0.06606069170415757
333,0,400593,occupancy,10,400497,flow,10,0.0021345706169987226,0.020773473902758462,0.06886921983625476
333,0,400593,occupancy,12,404520,flow,12,0.0008504764664107743,0.01000637887438503,0.07479591602075614
333,0,400593,occupancy,13,400183,flow,2,0.0016008698304895122,0.016596490683260603,0.07076871612323828
333,0,400593,occupancy,14,401469,flow,8,0.0036799872126423126,0.031663513543333,0.06514386342167226
333,0,400593,occupancy,15,401472,flow,5,1.4987611925985317e-05,0.0003103858270386221,0.0969691271058316
333,0,400593,occupancy,15,401472,flow,10,0.004164186857851572,0.03493743877630373,0.06427280068114366
333,0,400593,occupancy,15,401472,flow,11,0.0030193796327924673,0.027117921026327353,0.066517864291553
333,0,400593,occupancy,17,400260,flow,4,0.0005058377725916575,0.006538657024524119,0.07796641136062973
333,0,400593,occupancy,17,400260,flow,9,0.0020461391537639866,0.020139706344837277,0.06915138373070867
333,0,400593,speed,1,400125,flow,1,0.0059015960984520974,0.04540916263111368,-0.06175992069216371
333,0,400593,speed,1,400125,flow,4,0.004231307305247186,0.03534954082124898,-0.06415939107848811
333,1,400125,flow,0,400593,flow,2,0.0014450696627307201,0.015244690947488915,0.07143408418012877
333,1,400125,flow,1,400125,flow,1,1.158016699842147e-140,5.620934992492219e-138,0.52394750515671
333,1,400125,flow,1,400125,flow,2,5.297569737124895e-19,4.9859479878822546e-17,0.197887247852053
333,1,400125,flow,1,400125,flow,3,0.0010555631765388819,0.011883091354016726,0.07342374841837507
333,1,400125,flow,1,400125,flow,11,2.6247800904457034e-05,0.0005096202243022669,0.09417999185548127
333,1,400125,flow,1,400125,flow,12,1.6289725777552674e-05,0.00033414822107800355,0.09655920330324885
333,1,400125,flow,3,400039,flow,1,7.635225023139052e-06,0.0001708139414808944,0.10022996729736468
333,1,400125,flow,3,400039,flow,2,0.0006728077969228864,0.008301998522441786,0.07624030945475381
333,1,400125,flow,3,400039,flow,12,1.878663281843342e-06,4.740552206520583e-05,0.1067089481954786
333,1,400125,flow,4,400316,flow,2,0.0013620538473838712,0.014528574372094625,-0.07181610305324967
333,1,400125,flow,4,400316,flow,3,0.0004162342295435199,0.005544655786703688,-0.07912690882467999
333,1,400125,flow,4,400316,flow,4,0.005269252490624497,0.04166789448928762,-0.06258596248607802
333,1,400125,flow,4,400316,flow,11,0.003026019523189259,0.027166260058556938,0.06650274290201709
333,1,400125,flow,5,400503,flow,1,2.243440320228113e-07,6.772650023330153e-06,0.11587113749904672
333,1,400125,flow,5,400503,flow,2,0.001971824568235732,0.019537344345821932,0.06939728683665122
333,1,400125,flow,5,400503,flow,4,0.005176924767074492,0.04110331739342365,0.06271397969973211
333,1,400125,flow,5,400503,flow,6,0.0011470976981491202,0.012680302088035311,0.07291522380032764
333,1,400125,flow,5,400503,flow,7,0.000580823421805437,0.007341009895258888,0.07713421707876784
333,1,400125,flow,5,400503,flow,10,0.004405040894951968,0.036413656077674134,0.06387324363794947
333,1,400125,flow,6,405843,flow,5,0.0014389909692338815,0.015187981888811063,0.07146136166896308
333,1,400125,flow,6,405843,flow,12,6.497411058662656e-05,0.001129529809795681,0.08949872392548554
333,1,400125,flow,7,408093,flow,4,0.002229307636740743,0.02148730252280234,0.06857858033443802
333,1,400125,flow,8,401448,flow,2,0.0005791638736978262,0.007324320650979535,0.07715152403408976
333,1,400125,flow,8,401448,flow,5,0.00222698983683292,0.021474544855174586,0.06858555486831151
333,1,400125,flow,8,401448,flow,11,2.6510592749258736e-05,0.0005142602634791097,0.09412971177829095
333,1,400125,flow,9,402391,flow,1,0.00013101170691996408,0.0020790770775081756,0.08571639681673072
333,1,400125,flow,10,400497,flow,2,2.717618759444786e-08,9.670603822735977e-07,-0.12432811579764558
333,1,400125,flow,10,400497,flow,3,1.2048243751143187e-05,0.0002565224889351334,-0.09803569092237818
333,1,400125,flow,10,400497,flow,5,6.894430732621509e-05,0.0011908812780857625,0.08918453256163353
333,1,400125,flow,10,400497,flow,10,8.392095535343359e-08,2.7548520298391573e-06,0.11988264595469272
333,1,400125,flow,10,400497,flow,11,3.3676704215606956e-13,2.0347323386212876e-11,0.1623494263907861
333,1,400125,flow,10,400497,flow,12,2.789185181645241e-11,1.4293333315192694e-09,0.14864829749975522
333,1,400125,flow,11,405841,flow,11,2.077877451334043e-05,0.0004140420013728351,0.09535218736171013
333,1,400125,flow,12,404520,flow,2,3.096841048497822e-05,0.0005890952588952264,-0.09334202525989012
333,1,400125,flow,12,404520,flow,3,7.311663795955806e-05,0.0012529308845112687,-0.08887226756268198
333,1,400125,flow,12,404520,flow,5,0.005440988632946734,0.04270543403766332,0.06235313464884644
333,1,400125,flow,12,404520,flow,7,0.0008774359225091414,0.010247426832223551,0.0746017016175128
333,1,400125,flow,13,400183,flow,12,0.005507155177438438,0.043029318803642705,0.062265196711200135
333,1,400125,flow,14,401469,flow,11,0.003082202692518825,0.02756752718774601,0.06637599067703413
333,1,400125,flow,15,401472,flow,1,2.4867551003901845e-05,0.000485001446216054,0.09445219598880064
333,1,400125,flow,15,401472,flow,2,1.2572829609801454e-05,0.00026546737006032393,-0.09782832131109671
333,1,400125,flow,15,401472,flow,3,1.7290005490275283e-14,1.2027829906278457e-12,-0.17093436330548734
333,1,400125,flow,15,401472,flow,4,2.3266634771241542e-07,7.009195412256867e-06,-0.11571996212546558
333,1,400125,flow,15,401472,flow,11,9.062162123564524e-13,5.2760836083286714e-11,0.15938242575835954
333,1,400125,flow,15,401472,flow,12,2.2055335421033516e-12,1.2357853309839792e-10,0.1566677778675729
333,1,400125,flow,16,405838,flow,1,7.060984076985309e-06,0.0001592563387583781,0.10060158042951028
333,1,400125,flow,16,405838,flow,2,5.043484324608766e-05,0.0009097224334993683,0.09082935075605582
333,1,400125,flow,16,405838,flow,3,7.063313543079918e-06,0.0001592563387583781,0.10060001540969409
333,1,400125,flow,16,405838,flow,5,0.003694337668123447,0.031766597783227095,0.06511658833737137
333,1,400125,flow,17,400260,flow,3,0.0038327150634111453,0.03276084106437702,-0.06485840917068848
333,1,400125,flow,17,400260,flow,4,0.0006489142136456688,0.008055486790084164,-0.07646103351706895
333,1,400125,flow,17,400260,flow,11,0.0013748514333994637,0.014628961064743063,0.07175583596693737
333,1,400125,flow,17,400260,flow,12,0.0010587401893732739,0.011907726160095139,0.07342321846932008
333,1,400125,flow,18,404528,flow,1,0.0002007195655621829,0.0030087041055816446,0.08333927320632206
333,1,400125,flow,19,401795,flow,1,1.4776283771846112e-07,4.612250425894162e-06,0.11759081993078051
333,1,400125,flow,19,401795,flow,2,4.571513934216018e-06,0.00010698234125575946,0.10264473272323953
333,1,400125,flow,19,401795,flow,12,3.5572392250259636e-06,8.509010770826224e-05,0.10380644749419686
333,1,400125,occupancy,1,400125,flow,1,0.00014838146993179414,0.0023241767589026493,-0.08502892138230475
333,1,400125,occupancy,1,400125,flow,12,0.00026751682742713633,0.0038128429379255327,0.08170342573853889
333,1,400125,occupancy,5,400503,flow,11,0.004353671531403101,0.03609261373183918,0.06395677095123879
333,1,400125,occupancy,6,405843,flow,2,0.0006601519219441481,0.008183231858819855,0.07635629755859147
333,1,400125,occupancy,11,405841,flow,8,6.0689653337153876e-05,0.0010679401320427893,0.08985884429290364
333,1,400125,occupancy,14,401469,flow,3,0.005610080693068883,0.043659788495870246,0.06213028048142498
333,1,400125,occupancy,14,401469,flow,6,0.004798881959028178,0.03890255219178406,0.06326064341288587
333,1,400125,occupancy,16,405838,flow,2,0.0001984858016047585,0.0029835026546017975,0.08340241339213497
