graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
276,0,400593,flow,0,400593,flow,1,2.6100517621781793e-13,1.7400345081187863e-11,0.16302333473183997
276,0,400593,flow,0,400593,flow,2,9.935191508969226e-18,8.867774239410549e-16,0.1906668692651452
276,0,400593,flow,0,400593,flow,3,8.681589584346095e-17,7.26830755898743e-15,0.18518304345007292
276,0,400593,flow,0,400593,flow,4,1.596463974898564e-24,2.0525965391552965e-22,0.2264529913148969
276,0,400593,flow,0,400593,flow,5,7.171053678860978e-07,2.111721328744337e-05,0.1109508516957714
276,0,400593,flow,0,400593,flow,6,1.624783632781833e-08,6.295125823872213e-07,0.12630551792737219
276,0,400593,flow,0,400593,flow,7,2.044640643733373e-08,7.795981977871289e-07,0.12542569173936535
276,0,400593,flow,0,400593,flow,8,2.5723901906639945e-05,0.0005207462803968349,0.09428167347328222
276,0,400593,flow,0,400593,flow,9,8.636634638683755e-07,2.4940014464648275e-05,0.11014393581328108
276,0,400593,flow,0,400593,flow,10,0.0019659785745489767,0.019978893065282475,0.06941698980469813
276,0,400593,flow,0,400593,flow,11,7.1785067961838185e-06,0.00016762783437575187,0.10052323327630308
276,0,400593,flow,0,400593,flow,12,0.003217526703663705,0.02931810875306308,0.06607912707377839
276,0,400593,flow,2,400331,flow,3,1.401722634979458e-05,0.00030347434491740966,0.0972973183219314
276,0,400593,flow,2,400331,flow,8,0.0014909157071921815,0.016126078755809275,0.07123169373805203
276,0,400593,flow,6,405843,flow,1,0.002483318262218208,0.02401059734284391,0.06785175347940212
276,0,400593,flow,6,405843,flow,6,0.0015824272859551053,0.01691150479151863,0.07084428717980504
276,0,400593,flow,7,408093,flow,2,0.0011601520972034382,0.01323087925004977,-0.07284325644614933
276,0,400593,flow,8,401448,flow,9,0.005219230932460325,0.04233397977511942,0.06265506628151105
276,0,400593,flow,10,400497,flow,5,0.0001441828268117284,0.002328485277856698,0.08518787100965569
276,0,400593,flow,10,400497,flow,11,0.0006324067328470569,0.00804238176596787,0.0766179820158219
276,0,400593,flow,11,405841,flow,6,0.0006035263929695069,0.007742049140805479,0.07690196261325054
276,0,400593,flow,13,400183,flow,1,0.0011583224423166354,0.013217513211172496,0.07285329791518205
276,0,400593,flow,13,400183,flow,2,2.0280536568534052e-07,6.5923188845799184e-06,0.11628905982747156
276,0,400593,flow,13,400183,flow,8,0.0011911427180668387,0.013495244012716347,0.07267535922818909
276,0,400593,flow,14,401469,flow,1,0.004932879973960533,0.04055965262183004,0.06306256256265405
276,0,400593,flow,19,401795,flow,1,0.00053047052907051,0.006956990545187016,0.07768104947567055
276,0,400593,flow,19,401795,flow,6,0.00014933933690753747,0.0024018836017891355,0.0849932523942343
276,0,400593,occupancy,0,400593,flow,1,8.1295718373874e-09,3.2914480166366984e-07,0.12892062814417615
276,0,400593,occupancy,0,400593,flow,2,3.1972830297889198e-12,1.8946862398749156e-10,-0.15552023852371893
276,0,400593,occupancy,0,400593,flow,3,7.995878395050256e-21,8.487025716613539e-19,-0.20785871925015384
276,0,400593,occupancy,0,400593,flow,4,1.2939471647536665e-13,8.958095755986922e-12,-0.1651648570848464
276,0,400593,occupancy,0,400593,flow,6,0.0002494865986414512,0.003704991770818388,0.08210346622503151
276,0,400593,occupancy,0,400593,flow,7,0.00046112617457336126,0.006192306727251852,0.07851916589550983
276,0,400593,occupancy,2,400331,flow,3,0.002986995322953531,0.027720343276389375,0.06659205212116727
276,0,400593,occupancy,2,400331,flow,8,0.0031506936422983365,0.0288735607440153,0.06622428860866343
276,0,400593,occupancy,7,408093,flow,2,9.144957945697427e-06,0.0002083661304082958,-0.0993674409539754
276,0,400593,occupancy,8,401448,flow,9,0.0052734988076230385,0.04270877820945768,0.06258012358472138
276,0,400593,occupancy,13,400183,flow,2,0.000716533496055258,0.008905981427936522,0.07585459746173073
276,0,400593,speed,0,400593,flow,1,0.00046998015337424424,0.006295548101013132,-0.07840585304968198
276,0,400593,speed,4,400316,flow,3,0.0002218314775452803,0.003360140192831735,-0.08277309288035363
276,0,400593,speed,5,400503,flow,7,0.0012588690078476506,0.014145363513664876,0.0723220467392935
276,0,400593,speed,10,400497,flow,8,0.005711719858505869,0.045441307161593655,-0.061999222737154774
276,0,400593,speed,12,404520,flow,2,0.0038953770032309426,0.034002886752793844,-0.06474427083913142
276,0,400593,speed,12,404520,flow,3,0.002881463216833957,0.026966900122882786,-0.06683900722942661
