graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
96,0,400593,flow,0,400593,flow,1,1.010415640858609e-06,2.3891601360203562e-05,0.10943113747756983
96,0,400593,flow,0,400593,flow,2,2.556939127726155e-34,4.508562053786527e-32,0.2690794933723297
96,0,400593,flow,0,400593,flow,3,6.2032823959466655e-28,9.570778553746283e-26,0.24221146879839428
96,0,400593,flow,0,400593,flow,4,6.542907264889036e-08,1.9503191613426703e-06,0.12087766105678775
96,0,400593,flow,0,400593,flow,5,3.3635837273735307e-10,1.4134904379624176e-08,0.14029742857179406
96,0,400593,flow,0,400593,flow,6,3.81833903372745e-08,1.1909909477041578e-06,0.12300383517631115
96,0,400593,flow,0,400593,flow,7,1.4842946302453195e-08,4.997780828261716e-07,0.12665005412633495
96,0,400593,flow,0,400593,flow,8,4.899821819351694e-07,1.2249554548379235e-05,0.11258617299802752
96,0,400593,flow,0,400593,flow,9,7.061188943279117e-09,2.476001317773197e-07,0.1294463923164835
96,0,400593,flow,0,400593,flow,10,1.9569403420477242e-05,0.00033587533880199315,0.09565087008627988
96,0,400593,flow,0,400593,flow,12,0.0011520744561435486,0.010967302006478911,0.07288769873579788
96,0,400593,flow,2,400331,flow,1,0.006661234323843449,0.04414932844277953,0.06086706279813867
96,0,400593,flow,2,400331,flow,2,3.124041803773868e-05,0.000504329618546454,0.09329752232953892
96,0,400593,flow,2,400331,flow,11,7.173931241935651e-05,0.0010470061812554734,0.08897344415966336
96,0,400593,flow,7,408093,flow,4,0.00032992852375467,0.0038531798394705985,0.08049048082611196
96,0,400593,flow,7,408093,flow,8,0.0015053254877900092,0.013616009437296565,0.07116926369829654
96,0,400593,flow,9,402391,flow,7,0.00679153465797236,0.04476109990096988,0.06072319678647996
96,0,400593,flow,9,402391,flow,12,0.002468300588349408,0.02036878422477448,-0.06789278915184256
96,0,400593,flow,11,405841,flow,3,0.004907836853695354,0.034829079404179175,0.06309920960165274
